Vendor,GRAPHTEC Corporation
Model,"GL980"
Version,"Ver1.38"
MaxCH,8
Logic/Pulse,Off
Sampling interval,1s
Total Data Points,3640      
Trigger,0         
Start time,2025-02-20,16:09:51
End time,2025-02-20,17:10:30
Trigger time,2025-02-20,16:09:51
AMP settings
CH,SignalName,Amp,Input,Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1,"V_batt",M,DC,10V,50KHz,+5.000,-5.000, V,28,5,6,0
CH2,"I_batt",M,DC,10V,50KHz,+5.000,-5.000, V,0,13,23,0
CH,SignalName,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date,Time,ms,CH1,CH2,Alarm1-8,AlarmOut
NO.,Date,Time,ms," V"," V","A12345678","AO1234"
1867,2025-02-20,16:40:57,0,+3.624,-0.456,LLLLLLLL,LLLL
1868,2025-02-20,16:40:58,0,+3.625,-0.456,LLLLLLLL,LLLL
1869,2025-02-20,16:40:59,0,+3.624,-0.457,LLLLLLLL,LLLL
1870,2025-02-20,16:41:00,0,+3.620,-0.457,LLLLLLLL,LLLL
1871,2025-02-20,16:41:01,0,+3.623,-0.457,LLLLLLLL,LLLL
1872,2025-02-20,16:41:02,0,+3.623,-0.457,LLLLLLLL,LLLL
1873,2025-02-20,16:41:03,0,+3.621,-0.454,LLLLLLLL,LLLL
1874,2025-02-20,16:41:04,0,+3.622,-0.458,LLLLLLLL,LLLL
1875,2025-02-20,16:41:05,0,+3.622,-0.458,LLLLLLLL,LLLL
1876,2025-02-20,16:41:06,0,+3.622,-0.456,LLLLLLLL,LLLL
1877,2025-02-20,16:41:07,0,+3.619,-0.454,LLLLLLLL,LLLL
1878,2025-02-20,16:41:08,0,+3.620,-0.456,LLLLLLLL,LLLL
1879,2025-02-20,16:41:09,0,+3.618,-0.460,LLLLLLLL,LLLL
1880,2025-02-20,16:41:10,0,+3.618,-0.457,LLLLLLLL,LLLL
1881,2025-02-20,16:41:11,0,+3.616,-0.456,LLLLLLLL,LLLL
1882,2025-02-20,16:41:12,0,+3.616,-0.458,LLLLLLLL,LLLL
1883,2025-02-20,16:41:13,0,+3.617,-0.457,LLLLLLLL,LLLL
1884,2025-02-20,16:41:14,0,+3.618,-0.456,LLLLLLLL,LLLL
1885,2025-02-20,16:41:15,0,+3.618,-0.458,LLLLLLLL,LLLL
1886,2025-02-20,16:41:16,0,+3.618,-0.458,LLLLLLLL,LLLL
1887,2025-02-20,16:41:17,0,+3.616,-0.456,LLLLLLLL,LLLL
1888,2025-02-20,16:41:18,0,+3.618,-0.458,LLLLLLLL,LLLL
1889,2025-02-20,16:41:19,0,+3.615,-0.458,LLLLLLLL,LLLL
1890,2025-02-20,16:41:20,0,+3.615,-0.459,LLLLLLLL,LLLL
1891,2025-02-20,16:41:21,0,+3.615,-0.456,LLLLLLLL,LLLL
1892,2025-02-20,16:41:22,0,+3.618,-0.458,LLLLLLLL,LLLL
1893,2025-02-20,16:41:23,0,+3.615,-0.457,LLLLLLLL,LLLL
1894,2025-02-20,16:41:24,0,+3.614,-0.460,LLLLLLLL,LLLL
1895,2025-02-20,16:41:25,0,+3.615,-0.458,LLLLLLLL,LLLL
1896,2025-02-20,16:41:26,0,+3.614,-0.457,LLLLLLLL,LLLL
1897,2025-02-20,16:41:27,0,+3.614,-0.458,LLLLLLLL,LLLL
1898,2025-02-20,16:41:28,0,+3.614,-0.456,LLLLLLLL,LLLL
1899,2025-02-20,16:41:29,0,+3.614,-0.460,LLLLLLLL,LLLL
1900,2025-02-20,16:41:30,0,+3.614,-0.456,LLLLLLLL,LLLL
1901,2025-02-20,16:41:31,0,+3.611,-0.457,LLLLLLLL,LLLL
1902,2025-02-20,16:41:32,0,+3.613,-0.456,LLLLLLLL,LLLL
1903,2025-02-20,16:41:33,0,+3.614,-0.457,LLLLLLLL,LLLL
1904,2025-02-20,16:41:34,0,+3.613,-0.459,LLLLLLLL,LLLL
1905,2025-02-20,16:41:35,0,+3.613,-0.456,LLLLLLLL,LLLL
1906,2025-02-20,16:41:36,0,+3.608,-0.459,LLLLLLLL,LLLL
1907,2025-02-20,16:41:37,0,+3.611,-0.458,LLLLLLLL,LLLL
1908,2025-02-20,16:41:38,0,+3.609,-0.460,LLLLLLLL,LLLL
1909,2025-02-20,16:41:39,0,+3.611,-0.459,LLLLLLLL,LLLL
1910,2025-02-20,16:41:40,0,+3.608,-0.459,LLLLLLLL,LLLL
1911,2025-02-20,16:41:41,0,+3.606,-0.459,LLLLLLLL,LLLL
1912,2025-02-20,16:41:42,0,+3.608,-0.458,LLLLLLLL,LLLL
1913,2025-02-20,16:41:43,0,+3.608,-0.458,LLLLLLLL,LLLL
1914,2025-02-20,16:41:44,0,+3.606,-0.458,LLLLLLLL,LLLL
1915,2025-02-20,16:41:45,0,+3.608,-0.459,LLLLLLLL,LLLL
1916,2025-02-20,16:41:46,0,+3.608,-0.458,LLLLLLLL,LLLL
1917,2025-02-20,16:41:47,0,+3.607,-0.457,LLLLLLLL,LLLL
1918,2025-02-20,16:41:48,0,+3.608,-0.458,LLLLLLLL,LLLL
1919,2025-02-20,16:41:49,0,+3.607,-0.455,LLLLLLLL,LLLL
1920,2025-02-20,16:41:50,0,+3.606,-0.456,LLLLLLLL,LLLL
1921,2025-02-20,16:41:51,0,+3.607,-0.458,LLLLLLLL,LLLL
1922,2025-02-20,16:41:52,0,+3.607,-0.456,LLLLLLLL,LLLL
1923,2025-02-20,16:41:53,0,+3.602,-0.458,LLLLLLLL,LLLL
1924,2025-02-20,16:41:54,0,+3.607,-0.455,LLLLLLLL,LLLL
1925,2025-02-20,16:41:55,0,+3.607,-0.458,LLLLLLLL,LLLL
1926,2025-02-20,16:41:56,0,+3.604,-0.457,LLLLLLLL,LLLL
1927,2025-02-20,16:41:57,0,+3.603,-0.456,LLLLLLLL,LLLL
1928,2025-02-20,16:41:58,0,+3.603,-0.459,LLLLLLLL,LLLL
1929,2025-02-20,16:41:59,0,+3.606,-0.457,LLLLLLLL,LLLL
1930,2025-02-20,16:42:00,0,+3.603,-0.458,LLLLLLLL,LLLL
1931,2025-02-20,16:42:01,0,+3.603,-0.458,LLLLLLLL,LLLL
1932,2025-02-20,16:42:02,0,+3.602,-0.458,LLLLLLLL,LLLL
1933,2025-02-20,16:42:03,0,+3.603,-0.459,LLLLLLLL,LLLL
1934,2025-02-20,16:42:04,0,+3.603,-0.459,LLLLLLLL,LLLL
1935,2025-02-20,16:42:05,0,+3.603,-0.456,LLLLLLLL,LLLL
1936,2025-02-20,16:42:06,0,+3.602,-0.459,LLLLLLLL,LLLL
1937,2025-02-20,16:42:07,0,+3.603,-0.456,LLLLLLLL,LLLL
1938,2025-02-20,16:42:08,0,+3.603,-0.456,LLLLLLLL,LLLL
1939,2025-02-20,16:42:09,0,+3.603,-0.458,LLLLLLLL,LLLL
1940,2025-02-20,16:42:10,0,+3.600,-0.460,LLLLLLLL,LLLL
1941,2025-02-20,16:42:11,0,+3.599,-0.458,LLLLLLLL,LLLL
1942,2025-02-20,16:42:12,0,+3.599,-0.458,LLLLLLLL,LLLL
1943,2025-02-20,16:42:13,0,+3.599,-0.456,LLLLLLLL,LLLL
1944,2025-02-20,16:42:14,0,+3.599,-0.460,LLLLLLLL,LLLL
1945,2025-02-20,16:42:15,0,+3.599,-0.458,LLLLLLLL,LLLL
1946,2025-02-20,16:42:16,0,+3.596,-0.458,LLLLLLLL,LLLL
1947,2025-02-20,16:42:17,0,+3.596,-0.458,LLLLLLLL,LLLL
1948,2025-02-20,16:42:18,0,+3.599,-0.458,LLLLLLLL,LLLL
1949,2025-02-20,16:42:19,0,+3.599,-0.456,LLLLLLLL,LLLL
1950,2025-02-20,16:42:20,0,+3.596,-0.458,LLLLLLLL,LLLL
1951,2025-02-20,16:42:21,0,+3.596,-0.459,LLLLLLLL,LLLL
1952,2025-02-20,16:42:22,0,+3.596,-0.457,LLLLLLLL,LLLL
1953,2025-02-20,16:42:23,0,+3.598,-0.456,LLLLLLLL,LLLL
1954,2025-02-20,16:42:24,0,+3.596,-0.458,LLLLLLLL,LLLL
1955,2025-02-20,16:42:25,0,+3.595,-0.459,LLLLLLLL,LLLL
1956,2025-02-20,16:42:26,0,+3.596,-0.458,LLLLLLLL,LLLL
1957,2025-02-20,16:42:27,0,+3.595,-0.456,LLLLLLLL,LLLL
1958,2025-02-20,16:42:28,0,+3.595,-0.458,LLLLLLLL,LLLL
1959,2025-02-20,16:42:29,0,+3.592,-0.457,LLLLLLLL,LLLL
1960,2025-02-20,16:42:30,0,+3.595,-0.454,LLLLLLLL,LLLL
1961,2025-02-20,16:42:31,0,+3.594,-0.457,LLLLLLLL,LLLL
1962,2025-02-20,16:42:32,0,+3.595,-0.455,LLLLLLLL,LLLL
1963,2025-02-20,16:42:33,0,+3.596,-0.456,LLLLLLLL,LLLL
1964,2025-02-20,16:42:34,0,+3.594,-0.460,LLLLLLLL,LLLL
1965,2025-02-20,16:42:35,0,+3.595,-0.457,LLLLLLLL,LLLL
1966,2025-02-20,16:42:36,0,+3.594,-0.458,LLLLLLLL,LLLL
1967,2025-02-20,16:42:37,0,+3.593,-0.455,LLLLLLLL,LLLL
1968,2025-02-20,16:42:38,0,+3.590,-0.455,LLLLLLLL,LLLL
1969,2025-02-20,16:42:39,0,+3.594,-0.456,LLLLLLLL,LLLL
1970,2025-02-20,16:42:40,0,+3.594,-0.457,LLLLLLLL,LLLL
1971,2025-02-20,16:42:41,0,+3.589,-0.456,LLLLLLLL,LLLL
1972,2025-02-20,16:42:42,0,+3.590,-0.457,LLLLLLLL,LLLL
1973,2025-02-20,16:42:43,0,+3.592,-0.457,LLLLLLLL,LLLL
1974,2025-02-20,16:42:44,0,+3.590,-0.459,LLLLLLLL,LLLL
1975,2025-02-20,16:42:45,0,+3.589,-0.454,LLLLLLLL,LLLL
1976,2025-02-20,16:42:46,0,+3.587,-0.456,LLLLLLLL,LLLL
1977,2025-02-20,16:42:47,0,+3.588,-0.460,LLLLLLLL,LLLL
1978,2025-02-20,16:42:48,0,+3.584,-0.456,LLLLLLLL,LLLL
1979,2025-02-20,16:42:49,0,+3.587,-0.457,LLLLLLLL,LLLL
1980,2025-02-20,16:42:50,0,+3.586,-0.456,LLLLLLLL,LLLL
1981,2025-02-20,16:42:51,0,+3.586,-0.458,LLLLLLLL,LLLL
1982,2025-02-20,16:42:52,0,+3.586,-0.456,LLLLLLLL,LLLL
1983,2025-02-20,16:42:53,0,+3.586,-0.457,LLLLLLLL,LLLL
1984,2025-02-20,16:42:54,0,+3.587,-0.458,LLLLLLLL,LLLL
1985,2025-02-20,16:42:55,0,+3.587,-0.460,LLLLLLLL,LLLL
1986,2025-02-20,16:42:56,0,+3.585,-0.459,LLLLLLLL,LLLL
1987,2025-02-20,16:42:57,0,+3.587,-0.458,LLLLLLLL,LLLL
1988,2025-02-20,16:42:58,0,+3.586,-0.456,LLLLLLLL,LLLL
1989,2025-02-20,16:42:59,0,+3.586,-0.456,LLLLLLLL,LLLL
1990,2025-02-20,16:43:00,0,+3.583,-0.456,LLLLLLLL,LLLL
1991,2025-02-20,16:43:01,0,+3.586,-0.458,LLLLLLLL,LLLL
1992,2025-02-20,16:43:02,0,+3.585,-0.458,LLLLLLLL,LLLL
1993,2025-02-20,16:43:03,0,+3.584,-0.457,LLLLLLLL,LLLL
1994,2025-02-20,16:43:04,0,+3.584,-0.457,LLLLLLLL,LLLL
1995,2025-02-20,16:43:05,0,+3.584,-0.457,LLLLLLLL,LLLL
1996,2025-02-20,16:43:06,0,+3.583,-0.457,LLLLLLLL,LLLL
1997,2025-02-20,16:43:07,0,+3.583,-0.457,LLLLLLLL,LLLL
1998,2025-02-20,16:43:08,0,+3.583,-0.458,LLLLLLLL,LLLL
1999,2025-02-20,16:43:09,0,+3.582,-0.458,LLLLLLLL,LLLL
2000,2025-02-20,16:43:10,0,+3.582,-0.457,LLLLLLLL,LLLL
2001,2025-02-20,16:43:11,0,+3.580,-0.458,LLLLLLLL,LLLL
2002,2025-02-20,16:43:12,0,+3.580,-0.458,LLLLLLLL,LLLL
2003,2025-02-20,16:43:13,0,+3.580,-0.458,LLLLLLLL,LLLL
2004,2025-02-20,16:43:14,0,+3.581,-0.456,LLLLLLLL,LLLL
2005,2025-02-20,16:43:15,0,+3.581,-0.456,LLLLLLLL,LLLL
2006,2025-02-20,16:43:16,0,+3.582,-0.457,LLLLLLLL,LLLL
2007,2025-02-20,16:43:17,0,+3.583,-0.462,LLLLLLLL,LLLL
2008,2025-02-20,16:43:18,0,+3.581,-0.458,LLLLLLLL,LLLL
2009,2025-02-20,16:43:19,0,+3.579,-0.457,LLLLLLLL,LLLL
2010,2025-02-20,16:43:20,0,+3.582,-0.457,LLLLLLLL,LLLL
2011,2025-02-20,16:43:21,0,+3.575,-0.457,LLLLLLLL,LLLL
2012,2025-02-20,16:43:22,0,+3.576,-0.458,LLLLLLLL,LLLL
2013,2025-02-20,16:43:23,0,+3.579,-0.457,LLLLLLLL,LLLL
2014,2025-02-20,16:43:24,0,+3.576,-0.458,LLLLLLLL,LLLL
2015,2025-02-20,16:43:25,0,+3.577,-0.460,LLLLLLLL,LLLL
2016,2025-02-20,16:43:26,0,+3.576,-0.458,LLLLLLLL,LLLL
2017,2025-02-20,16:43:27,0,+3.574,-0.459,LLLLLLLL,LLLL
2018,2025-02-20,16:43:28,0,+3.576,-0.455,LLLLLLLL,LLLL
2019,2025-02-20,16:43:29,0,+3.575,-0.459,LLLLLLLL,LLLL
2020,2025-02-20,16:43:30,0,+3.575,-0.457,LLLLLLLL,LLLL
2021,2025-02-20,16:43:31,0,+3.575,-0.456,LLLLLLLL,LLLL
2022,2025-02-20,16:43:32,0,+3.574,-0.458,LLLLLLLL,LLLL
2023,2025-02-20,16:43:33,0,+3.572,-0.457,LLLLLLLL,LLLL
2024,2025-02-20,16:43:34,0,+3.574,-0.458,LLLLLLLL,LLLL
2025,2025-02-20,16:43:35,0,+3.573,-0.459,LLLLLLLL,LLLL
2026,2025-02-20,16:43:36,0,+3.573,-0.456,LLLLLLLL,LLLL
2027,2025-02-20,16:43:37,0,+3.572,-0.455,LLLLLLLL,LLLL
2028,2025-02-20,16:43:38,0,+3.572,-0.459,LLLLLLLL,LLLL
2029,2025-02-20,16:43:39,0,+3.570,-0.458,LLLLLLLL,LLLL
2030,2025-02-20,16:43:40,0,+3.575,-0.455,LLLLLLLL,LLLL
2031,2025-02-20,16:43:41,0,+3.575,-0.460,LLLLLLLL,LLLL
2032,2025-02-20,16:43:42,0,+3.572,-0.456,LLLLLLLL,LLLL
2033,2025-02-20,16:43:43,0,+3.570,-0.457,LLLLLLLL,LLLL
2034,2025-02-20,16:43:44,0,+3.570,-0.458,LLLLLLLL,LLLL
2035,2025-02-20,16:43:45,0,+3.571,-0.458,LLLLLLLL,LLLL
2036,2025-02-20,16:43:46,0,+3.572,-0.459,LLLLLLLL,LLLL
2037,2025-02-20,16:43:47,0,+3.571,-0.456,LLLLLLLL,LLLL
2038,2025-02-20,16:43:48,0,+3.571,-0.459,LLLLLLLL,LLLL
2039,2025-02-20,16:43:49,0,+3.572,-0.457,LLLLLLLL,LLLL
2040,2025-02-20,16:43:50,0,+3.574,-0.456,LLLLLLLL,LLLL
2041,2025-02-20,16:43:51,0,+3.567,-0.457,LLLLLLLL,LLLL
2042,2025-02-20,16:43:52,0,+3.568,-0.458,LLLLLLLL,LLLL
2043,2025-02-20,16:43:53,0,+3.567,-0.458,LLLLLLLL,LLLL
2044,2025-02-20,16:43:54,0,+3.566,-0.457,LLLLLLLL,LLLL
2045,2025-02-20,16:43:55,0,+3.568,-0.458,LLLLLLLL,LLLL
2046,2025-02-20,16:43:56,0,+3.566,-0.457,LLLLLLLL,LLLL
2047,2025-02-20,16:43:57,0,+3.567,-0.457,LLLLLLLL,LLLL
2048,2025-02-20,16:43:58,0,+3.565,-0.459,LLLLLLLL,LLLL
2049,2025-02-20,16:43:59,0,+3.561,-0.458,LLLLLLLL,LLLL
2050,2025-02-20,16:44:00,0,+3.564,-0.456,LLLLLLLL,LLLL
2051,2025-02-20,16:44:01,0,+3.564,-0.460,LLLLLLLL,LLLL
2052,2025-02-20,16:44:02,0,+3.565,-0.457,LLLLLLLL,LLLL
2053,2025-02-20,16:44:03,0,+3.563,-0.458,LLLLLLLL,LLLL
2054,2025-02-20,16:44:04,0,+3.563,-0.458,LLLLLLLL,LLLL
2055,2025-02-20,16:44:05,0,+3.565,-0.458,LLLLLLLL,LLLL
2056,2025-02-20,16:44:06,0,+3.562,-0.458,LLLLLLLL,LLLL
2057,2025-02-20,16:44:07,0,+3.563,-0.458,LLLLLLLL,LLLL
2058,2025-02-20,16:44:08,0,+3.562,-0.456,LLLLLLLL,LLLL
2059,2025-02-20,16:44:09,0,+3.561,-0.457,LLLLLLLL,LLLL
2060,2025-02-20,16:44:10,0,+3.562,-0.456,LLLLLLLL,LLLL
2061,2025-02-20,16:44:11,0,+3.565,-0.456,LLLLLLLL,LLLL
2062,2025-02-20,16:44:12,0,+3.562,-0.457,LLLLLLLL,LLLL
2063,2025-02-20,16:44:13,0,+3.561,-0.456,LLLLLLLL,LLLL
2064,2025-02-20,16:44:14,0,+3.564,-0.458,LLLLLLLL,LLLL
2065,2025-02-20,16:44:15,0,+3.562,-0.456,LLLLLLLL,LLLL
2066,2025-02-20,16:44:16,0,+3.559,-0.461,LLLLLLLL,LLLL
2067,2025-02-20,16:44:17,0,+3.564,-0.457,LLLLLLLL,LLLL
2068,2025-02-20,16:44:18,0,+3.560,-0.457,LLLLLLLL,LLLL
2069,2025-02-20,16:44:19,0,+3.560,-0.456,LLLLLLLL,LLLL
2070,2025-02-20,16:44:20,0,+3.558,-0.459,LLLLLLLL,LLLL
2071,2025-02-20,16:44:21,0,+3.560,-0.457,LLLLLLLL,LLLL
2072,2025-02-20,16:44:22,0,+3.562,-0.456,LLLLLLLL,LLLL
2073,2025-02-20,16:44:23,0,+3.561,-0.456,LLLLLLLL,LLLL
2074,2025-02-20,16:44:24,0,+3.559,-0.458,LLLLLLLL,LLLL
2075,2025-02-20,16:44:25,0,+3.558,-0.458,LLLLLLLL,LLLL
2076,2025-02-20,16:44:26,0,+3.559,-0.458,LLLLLLLL,LLLL
2077,2025-02-20,16:44:27,0,+3.558,-0.455,LLLLLLLL,LLLL
2078,2025-02-20,16:44:28,0,+3.558,-0.458,LLLLLLLL,LLLL
2079,2025-02-20,16:44:29,0,+3.558,-0.458,LLLLLLLL,LLLL
2080,2025-02-20,16:44:30,0,+3.558,-0.456,LLLLLLLL,LLLL
2081,2025-02-20,16:44:31,0,+3.559,-0.458,LLLLLLLL,LLLL
2082,2025-02-20,16:44:32,0,+3.555,-0.457,LLLLLLLL,LLLL
2083,2025-02-20,16:44:33,0,+3.557,-0.456,LLLLLLLL,LLLL
2084,2025-02-20,16:44:34,0,+3.557,-0.458,LLLLLLLL,LLLL
2085,2025-02-20,16:44:35,0,+3.555,-0.460,LLLLLLLL,LLLL
2086,2025-02-20,16:44:36,0,+3.558,-0.458,LLLLLLLL,LLLL
2087,2025-02-20,16:44:37,0,+3.555,-0.458,LLLLLLLL,LLLL
2088,2025-02-20,16:44:38,0,+3.553,-0.459,LLLLLLLL,LLLL
2089,2025-02-20,16:44:39,0,+3.553,-0.457,LLLLLLLL,LLLL
2090,2025-02-20,16:44:40,0,+3.553,-0.456,LLLLLLLL,LLLL
2091,2025-02-20,16:44:41,0,+3.553,-0.457,LLLLLLLL,LLLL
2092,2025-02-20,16:44:42,0,+3.554,-0.456,LLLLLLLL,LLLL
2093,2025-02-20,16:44:43,0,+3.553,-0.462,LLLLLLLL,LLLL
2094,2025-02-20,16:44:44,0,+3.553,-0.459,LLLLLLLL,LLLL
2095,2025-02-20,16:44:45,0,+3.551,-0.457,LLLLLLLL,LLLL
2096,2025-02-20,16:44:46,0,+3.550,-0.459,LLLLLLLL,LLLL
2097,2025-02-20,16:44:47,0,+3.551,-0.458,LLLLLLLL,LLLL
2098,2025-02-20,16:44:48,0,+3.554,-0.459,LLLLLLLL,LLLL
2099,2025-02-20,16:44:49,0,+3.551,-0.458,LLLLLLLL,LLLL
2100,2025-02-20,16:44:50,0,+3.549,-0.458,LLLLLLLL,LLLL
2101,2025-02-20,16:44:51,0,+3.551,-0.458,LLLLLLLL,LLLL
2102,2025-02-20,16:44:52,0,+3.550,-0.456,LLLLLLLL,LLLL
2103,2025-02-20,16:44:53,0,+3.550,-0.458,LLLLLLLL,LLLL
2104,2025-02-20,16:44:54,0,+3.550,-0.456,LLLLLLLL,LLLL
2105,2025-02-20,16:44:55,0,+3.550,-0.457,LLLLLLLL,LLLL
2106,2025-02-20,16:44:56,0,+3.550,-0.457,LLLLLLLL,LLLL
2107,2025-02-20,16:44:57,0,+3.550,-0.458,LLLLLLLL,LLLL
2108,2025-02-20,16:44:58,0,+3.553,-0.459,LLLLLLLL,LLLL
2109,2025-02-20,16:44:59,0,+3.549,-0.457,LLLLLLLL,LLLL
2110,2025-02-20,16:45:00,0,+3.550,-0.456,LLLLLLLL,LLLL
2111,2025-02-20,16:45:01,0,+3.548,-0.457,LLLLLLLL,LLLL
2112,2025-02-20,16:45:02,0,+3.550,-0.455,LLLLLLLL,LLLL
2113,2025-02-20,16:45:03,0,+3.548,-0.459,LLLLLLLL,LLLL
2114,2025-02-20,16:45:04,0,+3.547,-0.457,LLLLLLLL,LLLL
2115,2025-02-20,16:45:05,0,+3.549,-0.458,LLLLLLLL,LLLL
2116,2025-02-20,16:45:06,0,+3.546,-0.456,LLLLLLLL,LLLL
2117,2025-02-20,16:45:07,0,+3.546,-0.457,LLLLLLLL,LLLL
2118,2025-02-20,16:45:08,0,+3.548,-0.457,LLLLLLLL,LLLL
2119,2025-02-20,16:45:09,0,+3.548,-0.456,LLLLLLLL,LLLL
2120,2025-02-20,16:45:10,0,+3.545,-0.457,LLLLLLLL,LLLL
2121,2025-02-20,16:45:11,0,+3.546,-0.458,LLLLLLLL,LLLL
2122,2025-02-20,16:45:12,0,+3.543,-0.458,LLLLLLLL,LLLL
2123,2025-02-20,16:45:13,0,+3.543,-0.456,LLLLLLLL,LLLL
2124,2025-02-20,16:45:14,0,+3.545,-0.458,LLLLLLLL,LLLL
2125,2025-02-20,16:45:15,0,+3.542,-0.458,LLLLLLLL,LLLL
2126,2025-02-20,16:45:16,0,+3.545,-0.458,LLLLLLLL,LLLL
2127,2025-02-20,16:45:17,0,+3.543,-0.460,LLLLLLLL,LLLL
2128,2025-02-20,16:45:18,0,+3.543,-0.457,LLLLLLLL,LLLL
2129,2025-02-20,16:45:19,0,+3.545,-0.457,LLLLLLLL,LLLL
2130,2025-02-20,16:45:20,0,+3.542,-0.458,LLLLLLLL,LLLL
2131,2025-02-20,16:45:21,0,+3.545,-0.457,LLLLLLLL,LLLL
2132,2025-02-20,16:45:22,0,+3.543,-0.457,LLLLLLLL,LLLL
2133,2025-02-20,16:45:23,0,+3.542,-0.457,LLLLLLLL,LLLL
2134,2025-02-20,16:45:24,0,+3.542,-0.458,LLLLLLLL,LLLL
2135,2025-02-20,16:45:25,0,+3.542,-0.459,LLLLLLLL,LLLL
2136,2025-02-20,16:45:26,0,+3.541,-0.457,LLLLLLLL,LLLL
2137,2025-02-20,16:45:27,0,+3.541,-0.457,LLLLLLLL,LLLL
2138,2025-02-20,16:45:28,0,+3.542,-0.455,LLLLLLLL,LLLL
2139,2025-02-20,16:45:29,0,+3.540,-0.458,LLLLLLLL,LLLL
2140,2025-02-20,16:45:30,0,+3.539,-0.458,LLLLLLLL,LLLL
2141,2025-02-20,16:45:31,0,+3.538,-0.458,LLLLLLLL,LLLL
2142,2025-02-20,16:45:32,0,+3.539,-0.458,LLLLLLLL,LLLL
2143,2025-02-20,16:45:33,0,+3.541,-0.459,LLLLLLLL,LLLL
2144,2025-02-20,16:45:34,0,+3.538,-0.458,LLLLLLLL,LLLL
2145,2025-02-20,16:45:35,0,+3.538,-0.456,LLLLLLLL,LLLL
2146,2025-02-20,16:45:36,0,+3.538,-0.459,LLLLLLLL,LLLL
2147,2025-02-20,16:45:37,0,+3.538,-0.456,LLLLLLLL,LLLL
2148,2025-02-20,16:45:38,0,+3.538,-0.454,LLLLLLLL,LLLL
2149,2025-02-20,16:45:39,0,+3.539,-0.458,LLLLLLLL,LLLL
2150,2025-02-20,16:45:40,0,+3.538,-0.457,LLLLLLLL,LLLL
2151,2025-02-20,16:45:41,0,+3.536,-0.457,LLLLLLLL,LLLL
2152,2025-02-20,16:45:42,0,+3.538,-0.459,LLLLLLLL,LLLL
2153,2025-02-20,16:45:43,0,+3.537,-0.457,LLLLLLLL,LLLL
2154,2025-02-20,16:45:44,0,+3.534,-0.459,LLLLLLLL,LLLL
2155,2025-02-20,16:45:45,0,+3.537,-0.457,LLLLLLLL,LLLL
2156,2025-02-20,16:45:46,0,+3.533,-0.456,LLLLLLLL,LLLL
2157,2025-02-20,16:45:47,0,+3.534,-0.456,LLLLLLLL,LLLL
2158,2025-02-20,16:45:48,0,+3.534,-0.458,LLLLLLLL,LLLL
2159,2025-02-20,16:45:49,0,+3.534,-0.460,LLLLLLLL,LLLL
2160,2025-02-20,16:45:50,0,+3.533,-0.459,LLLLLLLL,LLLL
2161,2025-02-20,16:45:51,0,+3.531,-0.457,LLLLLLLL,LLLL
2162,2025-02-20,16:45:52,0,+3.534,-0.458,LLLLLLLL,LLLL
2163,2025-02-20,16:45:53,0,+3.533,-0.456,LLLLLLLL,LLLL
2164,2025-02-20,16:45:54,0,+3.532,-0.458,LLLLLLLL,LLLL
2165,2025-02-20,16:45:55,0,+3.530,-0.457,LLLLLLLL,LLLL
2166,2025-02-20,16:45:56,0,+3.530,-0.458,LLLLLLLL,LLLL
2167,2025-02-20,16:45:57,0,+3.530,-0.459,LLLLLLLL,LLLL
2168,2025-02-20,16:45:58,0,+3.530,-0.458,LLLLLLLL,LLLL
2169,2025-02-20,16:45:59,0,+3.530,-0.457,LLLLLLLL,LLLL
2170,2025-02-20,16:46:00,0,+3.530,-0.456,LLLLLLLL,LLLL
2171,2025-02-20,16:46:01,0,+3.531,-0.458,LLLLLLLL,LLLL
2172,2025-02-20,16:46:02,0,+3.529,-0.456,LLLLLLLL,LLLL
2173,2025-02-20,16:46:03,0,+3.531,-0.457,LLLLLLLL,LLLL
2174,2025-02-20,16:46:04,0,+3.530,-0.457,LLLLLLLL,LLLL
2175,2025-02-20,16:46:05,0,+3.530,-0.456,LLLLLLLL,LLLL
2176,2025-02-20,16:46:06,0,+3.529,-0.457,LLLLLLLL,LLLL
2177,2025-02-20,16:46:07,0,+3.530,-0.458,LLLLLLLL,LLLL
2178,2025-02-20,16:46:08,0,+3.529,-0.458,LLLLLLLL,LLLL
2179,2025-02-20,16:46:09,0,+3.529,-0.457,LLLLLLLL,LLLL
2180,2025-02-20,16:46:10,0,+3.529,-0.457,LLLLLLLL,LLLL
2181,2025-02-20,16:46:11,0,+3.532,-0.457,LLLLLLLL,LLLL
2182,2025-02-20,16:46:12,0,+3.530,-0.458,LLLLLLLL,LLLL
2183,2025-02-20,16:46:13,0,+3.528,-0.457,LLLLLLLL,LLLL
2184,2025-02-20,16:46:14,0,+3.527,-0.456,LLLLLLLL,LLLL
2185,2025-02-20,16:46:15,0,+3.526,-0.460,LLLLLLLL,LLLL
2186,2025-02-20,16:46:16,0,+3.528,-0.458,LLLLLLLL,LLLL
2187,2025-02-20,16:46:17,0,+3.526,-0.457,LLLLLLLL,LLLL
2188,2025-02-20,16:46:18,0,+3.525,-0.456,LLLLLLLL,LLLL
2189,2025-02-20,16:46:19,0,+3.526,-0.459,LLLLLLLL,LLLL
